03/08/2018,16:25:31,67.45945,-48.720943,1358,0,0,1.2,6,86052,13.2,4.79,0
03/08/2018,16:28:13,67.459457,-48.720936,1355,0.1,0,1.2,6,86034,14.1,4.29,1
03/08/2018,16:31:13,67.45948,-48.720947,1355,0.1,0,1.2,6,86036,14,4.27,2
03/08/2018,16:34:13,67.459465,-48.720924,1356,0.1,0,1.2,6,86030,14.3,4.21,3
03/08/2018,16:37:13,67.459457,-48.72094,1355,0.2,0,1.2,6,86047,14.6,4.18,4
03/08/2018,16:40:12,67.459496,-48.720921,1350,0.2,0,1.2,6,86049,14.9,4.11,5
03/08/2018,16:43:12,67.459457,-48.720943,1355,0,202,1.2,6,86050,14.8,4.1,6
03/08/2018,16:49:12,67.459442,-48.72081,1353,0.2,0,4.2,5,86047,15.8,4.1,7
03/08/2018,16:52:12,67.45948,-48.720798,1348,0.4,20,4.2,5,86009,15.9,4.07,8
03/08/2018,16:55:12,67.45945,-48.720787,1350,0.3,13,4.2,5,86026,15.3,4.1,9
03/08/2018,16:58:12,67.459496,-48.720818,1353,0.1,0,1.3,6,86017,15.9,4.09,10
03/08/2018,17:01:12,67.459488,-48.720741,1355,0,0,1.3,6,86004,15.4,4.1,11
03/08/2018,17:04:12,67.459518,-48.720772,1355,0.4,337,1.3,6,86011,16.1,4.08,12
03/08/2018,17:07:12,67.459488,-48.720821,1355,0.1,0,2.4,5,86004,15.9,4.1,13
03/08/2018,17:13:12,67.459473,-48.720802,1351,0,0,2.7,5,86023,16.3,4.1,14
03/08/2018,17:19:12,67.459473,-48.720818,1350,0.1,0,3,5,86013,16.4,4.12,15
03/08/2018,17:25:13,67.459564,-48.721004,1364,0.3,0,3.1,5,85997,18.6,4.12,16
03/08/2018,17:28:12,67.459511,-48.721027,1353,0.5,171,3.1,5,86010,17.4,4.13,17
03/08/2018,17:34:12,67.477364,-48.7164,2316,6.7,348,3.1,4,76208,17.8,4.15,18
03/08/2018,17:37:12,67.489899,-48.709087,3067,7.6,12,3,4,69189,17.7,4.16,19
03/08/2018,17:43:12,67.530739,-48.657734,4956,14.5,17,2.8,4,54027,16.6,4.17,20
03/08/2018,17:46:12,67.554108,-48.620537,5992,13.5,19,2.8,4,46997,16.3,4.13,21
03/08/2018,17:49:12,67.577187,-48.583397,6857,13.8,23,2.9,4,41738,14.8,4.16,22
03/08/2018,17:52:12,67.59729,-48.559044,7883,15.5,8,3,4,36152,14.3,4.13,23
03/08/2018,17:55:12,67.620201,-48.524002,8854,20.4,35,3.3,4,31178,13.4,4.11,24
03/08/2018,17:58:12,67.643211,-48.470802,10015,13.2,76,3.7,4,26151,12.1,4.08,25
03/08/2018,18:04:12,67.667862,-48.414284,12262,13.2,42,4.8,4,18489,8.4,4.12,26
03/08/2018,18:10:12,67.685326,-48.379631,14268,6.5,52,6.4,4,13786,6.7,4.06,27
03/08/2018,18:13:12,67.692566,-48.367569,15208,7.3,65,7.4,4,12013,5.9,4.04,28
03/08/2018,18:16:12,67.697617,-48.361832,16139,3,332,8.5,4,10492,5.4,4.02,29
03/08/2018,18:19:12,67.706573,-48.36681,17072,6.4,325,9.9,4,9168,4.2,3.99,30
03/08/2018,18:22:12,67.714905,-48.364971,18019,1.5,70,11.6,4,8013,4.7,4.02,31
